Date [dd.mm.yyyy],Time [hh:mm:ss],,Date / Time,Flow [kg/h],cum. mass [t],Density [kg/dm³],Temperature [°C],el. conductivity [mS/cm],BHP 201 [bar] at 550 m,BHP 201 [bar] at 630 m
11/7/2015,20:05:00,0:05:00,7/11/2015 20:05,"1,278.94",850.854,1.17,15.74,245.3,60.62,69.83
11/7/2015,20:10:00,0:05:00,7/11/2015 20:10,"1,279.52",850.96,1.17,15.72,245.35,60.62,69.83
11/7/2015,20:15:00,0:05:00,7/11/2015 20:15,"1,279.39",851.067,1.17,15.71,245.35,60.65,69.86
11/7/2015,20:20:00,0:05:00,7/11/2015 20:20,"1,279.21",851.173,1.17,15.72,245.35,60.65,69.86
11/7/2015,20:25:00,0:05:00,7/11/2015 20:25,"1,279.34",851.28,1.17,15.73,245.35,60.67,69.88
11/7/2015,20:30:00,0:05:00,7/11/2015 20:30,"1,278.97",851.386,1.17,15.74,245.35,60.68,69.89
11/7/2015,20:35:00,0:05:00,7/11/2015 20:35,"1,278.50",851.493,1.17,15.74,245.35,60.65,69.86
11/7/2015,20:40:00,0:05:00,7/11/2015 20:40,"1,278.50",851.599,1.17,15.74,245.35,60.68,69.89
11/7/2015,20:45:00,0:05:00,7/11/2015 20:45,"1,278.22",851.705,1.17,15.74,245.36,60.68,69.89
11/7/2015,20:50:00,0:05:00,7/11/2015 20:50,"1,276.84",851.811,1.17,15.74,245.39,60.68,69.89
11/7/2015,20:55:00,0:05:00,7/11/2015 20:55,"1,278.31",851.918,1.17,15.74,245.35,60.7,69.91
11/7/2015,21:00:00,0:05:00,7/11/2015 21:00,"1,278.60",852.024,1.17,15.74,245.35,60.7,69.91
11/7/2015,21:05:00,0:05:00,7/11/2015 21:05,"1,277.67",852.131,1.17,15.75,245.39,60.71,69.92
11/7/2015,21:10:00,0:05:00,7/11/2015 21:10,"1,278.00",852.237,1.17,15.77,245.36,60.7,69.91
11/7/2015,21:15:00,0:05:00,7/11/2015 21:15,"1,272.54",852.343,1.17,15.79,245.55,60.7,69.91
11/7/2015,21:20:00,0:05:00,7/11/2015 21:20,"1,276.53",852.449,1.17,15.82,245.1,60.7,69.91
11/7/2015,21:25:00,0:05:00,7/11/2015 21:25,"1,277.15",852.555,1.17,15.8,245.31,60.7,69.91
11/7/2015,21:30:00,0:05:00,7/11/2015 21:30,"1,276.75",852.661,1.17,15.8,245.34,60.7,69.91
11/7/2015,21:35:00,0:05:00,7/11/2015 21:35,"1,276.42",852.768,1.17,15.8,245.31,60.71,69.92
11/7/2015,21:40:00,0:05:00,7/11/2015 21:40,"1,276.43",852.874,1.17,15.8,245.35,60.71,69.92
11/7/2015,21:45:00,0:05:00,7/11/2015 21:45,"1,276.69",852.98,1.17,15.81,245.35,60.71,69.92
11/7/2015,21:50:00,0:05:00,7/11/2015 21:50,"1,276.53",853.086,1.17,15.83,245.35,60.71,69.92
11/7/2015,21:55:00,0:05:00,7/11/2015 21:55,"1,276.89",853.192,1.17,15.85,245.24,60.7,69.91
11/7/2015,22:00:00,0:05:00,7/11/2015 22:00,"1,277.07",853.299,1.17,15.87,245.19,60.72,69.93
11/7/2015,22:05:00,0:05:00,7/11/2015 22:05,"1,276.06",853.405,1.17,15.89,245.15,60.71,69.92
11/7/2015,22:10:00,0:05:00,7/11/2015 22:10,"1,276.58",853.511,1.17,15.91,245.14,60.7,69.91
11/7/2015,22:15:00,0:05:00,7/11/2015 22:15,"1,276.76",853.617,1.17,15.93,245.05,60.71,69.92
11/7/2015,22:20:00,0:05:00,7/11/2015 22:20,"1,276.51",853.724,1.17,15.96,244.94,60.72,69.93
11/7/2015,22:25:00,0:05:00,7/11/2015 22:25,"1,276.39",853.83,1.17,15.96,244.95,60.73,69.94
11/7/2015,22:30:00,0:05:00,7/11/2015 22:30,"1,275.82",853.936,1.17,15.97,244.94,60.72,69.93
11/7/2015,22:35:00,0:05:00,7/11/2015 22:35,"1,276.08",854.042,1.17,15.99,244.95,60.72,69.93
11/7/2015,22:40:00,0:05:00,7/11/2015 22:40,"1,275.80",854.148,1.17,16,244.95,60.7,69.91
11/7/2015,22:45:00,0:05:00,7/11/2015 22:45,"1,275.39",854.254,1.17,16.02,244.93,60.73,69.94
11/7/2015,22:50:00,0:05:00,7/11/2015 22:50,"1,275.31",854.36,1.17,16.02,244.83,60.7,69.91
11/7/2015,22:55:00,0:05:00,7/11/2015 22:55,"1,274.69",854.467,1.17,16.02,244.8,60.72,69.93
11/7/2015,23:00:00,0:05:00,7/11/2015 23:00,"1,273.02",854.572,1.17,16.02,244.77,60.73,69.94
11/7/2015,23:05:00,0:05:00,7/11/2015 23:05,"1,271.01",854.678,1.17,16.03,244.89,60.72,69.93
11/7/2015,23:10:00,0:05:00,7/11/2015 23:10,"1,272.44",854.784,1.17,16.06,244.88,60.72,69.93
11/7/2015,23:15:00,0:05:00,7/11/2015 23:15,"1,274.27",854.89,1.17,16.06,244.74,60.72,69.93
11/7/2015,23:20:00,0:05:00,7/11/2015 23:20,"1,275.57",854.996,1.17,16.08,244.75,60.72,69.93
11/7/2015,23:25:00,0:05:00,7/11/2015 23:25,"1,275.82",855.102,1.17,16.09,244.74,60.72,69.93
11/7/2015,23:30:00,0:05:00,7/11/2015 23:30,"1,274.35",855.208,1.17,16.09,244.74,60.72,69.93
11/7/2015,23:35:00,0:05:00,7/11/2015 23:35,"1,273.39",855.314,1.17,16.09,244.73,60.74,69.95
11/7/2015,23:40:00,0:05:00,7/11/2015 23:40,"1,273.35",855.42,1.17,16.08,244.73,60.7,69.91
11/7/2015,23:45:00,0:05:00,7/11/2015 23:45,"1,273.35",855.526,1.17,16.08,244.74,60.7,69.91
11/7/2015,23:50:00,0:05:00,7/11/2015 23:50,"1,273.11",855.632,1.17,16.09,244.79,60.73,69.94
11/7/2015,23:55:00,0:05:00,7/11/2015 23:55,"1,273.73",855.738,1.17,16.09,244.75,60.71,69.92
11/8/2015,0:00:00,0:05:00,8/11/2015 0:00,"1,272.97",855.844,1.17,16.11,244.74,60.71,69.92
11/8/2015,0:05:00,0:05:00,8/11/2015 0:05,"1,271.63",855.95,1.17,16.11,244.74,60.7,69.91
11/8/2015,0:10:00,0:05:00,8/11/2015 0:10,"1,273.72",856.056,1.17,16.11,244.76,60.72,69.93
11/8/2015,0:15:00,0:05:00,8/11/2015 0:15,"1,273.55",856.162,1.17,16.13,244.81,60.7,69.91
11/8/2015,0:20:00,0:05:00,8/11/2015 0:20,"1,275.40",856.268,1.17,16.15,244.74,60.71,69.92
11/8/2015,0:25:00,0:05:00,8/11/2015 0:25,"1,276.20",856.374,1.17,16.17,244.74,60.7,69.91
11/8/2015,0:30:00,0:05:00,8/11/2015 0:30,"1,275.78",856.48,1.17,16.18,244.72,60.71,69.92
11/8/2015,0:35:00,0:05:00,8/11/2015 0:35,"1,275.18",856.587,1.17,16.2,244.7,60.72,69.93
11/8/2015,0:40:00,0:05:00,8/11/2015 0:40,"1,271.39",856.692,1.17,16.21,244.61,60.71,69.92
11/8/2015,0:45:00,0:05:00,8/11/2015 0:45,"1,271.03",856.798,1.17,16.21,244.6,60.7,69.91
11/8/2015,0:50:00,0:05:00,8/11/2015 0:50,"1,269.99",856.904,1.17,16.22,244.62,60.69,69.89
11/8/2015,0:55:00,0:05:00,8/11/2015 0:55,"1,271.05",857.01,1.17,16.24,244.59,60.69,69.89
11/8/2015,1:00:00,0:05:00,8/11/2015 1:00,"1,268.77",857.115,1.17,16.24,244.54,60.71,69.92
11/8/2015,1:05:00,0:05:00,8/11/2015 1:05,"1,266.32",857.22,1.17,16.24,244.53,60.69,69.89
11/8/2015,1:10:00,0:05:00,8/11/2015 1:10,"1,266.52",857.326,1.17,16.25,244.54,60.69,69.89
11/8/2015,1:15:00,0:05:00,8/11/2015 1:15,"1,267.33",857.431,1.17,16.26,244.57,60.69,69.89
11/8/2015,1:20:00,0:05:00,8/11/2015 1:20,"1,266.02",857.537,1.17,16.27,244.52,60.67,69.87
11/8/2015,1:25:00,0:05:00,8/11/2015 1:25,"1,265.71",857.642,1.17,16.27,244.52,60.68,69.88
11/8/2015,1:30:00,0:05:00,8/11/2015 1:30,"1,265.31",857.747,1.17,16.26,244.55,60.68,69.89
11/8/2015,1:35:00,0:05:00,8/11/2015 1:35,"1,262.94",857.852,1.17,16.23,244.54,60.67,69.88
11/8/2015,1:40:00,0:05:00,8/11/2015 1:40,"1,264.40",857.958,1.17,16.21,244.58,60.68,69.89
11/8/2015,1:45:00,0:05:00,8/11/2015 1:45,"1,263.85",858.063,1.17,16.21,244.67,60.67,69.88
11/8/2015,1:50:00,0:05:00,8/11/2015 1:50,"1,265.03",858.168,1.17,16.19,244.74,60.67,69.88
11/8/2015,1:55:00,0:05:00,8/11/2015 1:55,"1,264.26",858.273,1.17,16.17,244.75,60.67,69.88
11/8/2015,2:00:00,0:05:00,8/11/2015 2:00,"1,262.79",858.378,1.17,16.15,244.78,60.68,69.89
11/8/2015,2:05:00,0:05:00,8/11/2015 2:05,"1,261.68",858.483,1.17,16.13,244.87,60.66,69.87
11/8/2015,2:10:00,0:05:00,8/11/2015 2:10,"1,259.95",858.588,1.17,16.12,244.96,60.66,69.87
11/8/2015,2:15:00,0:05:00,8/11/2015 2:15,"1,258.34",858.693,1.17,16.12,244.95,60.66,69.87
11/8/2015,2:20:00,0:05:00,8/11/2015 2:20,"1,256.88",858.797,1.17,16.13,244.96,60.66,69.87
11/8/2015,2:25:00,0:05:00,8/11/2015 2:25,"1,257.86",858.902,1.17,16.12,244.95,60.66,69.87
11/8/2015,2:30:00,0:05:00,8/11/2015 2:30,"1,257.91",859.007,1.17,16.11,244.98,60.66,69.87
11/8/2015,2:35:00,0:05:00,8/11/2015 2:35,"1,257.31",859.111,1.17,16.11,244.96,60.65,69.86
11/8/2015,2:40:00,0:05:00,8/11/2015 2:40,"1,256.39",859.216,1.17,16.11,245.12,60.63,69.84
11/8/2015,2:45:00,0:05:00,8/11/2015 2:45,"1,255.49",859.32,1.17,16.12,245.08,60.65,69.86
11/8/2015,2:50:00,0:05:00,8/11/2015 2:50,"1,254.46",859.425,1.17,16.13,245.06,60.64,69.85
11/8/2015,2:55:00,0:05:00,8/11/2015 2:55,"1,257.61",859.529,1.17,16.13,244.95,60.64,69.85
11/8/2015,3:00:00,0:05:00,8/11/2015 3:00,"1,257.32",859.634,1.17,16.12,245.06,60.65,69.86
11/8/2015,3:05:00,0:05:00,8/11/2015 3:05,"1,259.21",859.739,1.17,16.13,244.97,60.65,69.86
11/8/2015,3:10:00,0:05:00,8/11/2015 3:10,"1,258.50",859.843,1.17,16.09,244.96,60.66,69.87
11/8/2015,3:15:00,0:05:00,8/11/2015 3:15,"1,259.29",859.948,1.17,16.07,245.14,60.67,69.88
11/8/2015,3:20:00,0:05:00,8/11/2015 3:20,"1,260.45",860.053,1.17,16.06,245.15,60.66,69.87
11/8/2015,3:25:00,0:05:00,8/11/2015 3:25,"1,261.76",860.158,1.17,16.05,245.15,60.66,69.87
11/8/2015,3:30:00,0:05:00,8/11/2015 3:30,"1,263.50",860.263,1.17,16.03,245.18,60.66,69.87
11/8/2015,3:35:00,0:05:00,8/11/2015 3:35,"1,263.62",860.368,1.17,16.02,245.34,60.66,69.87
11/8/2015,3:40:00,0:05:00,8/11/2015 3:40,"1,263.61",860.473,1.17,16.03,245.31,60.67,69.88
11/8/2015,3:45:00,0:05:00,8/11/2015 3:45,"1,263.14",860.579,1.17,16.05,245.15,60.69,69.9
11/8/2015,3:50:00,0:05:00,8/11/2015 3:50,"1,263.78",860.684,1.17,16.03,245.15,60.66,69.87
11/8/2015,3:55:00,0:05:00,8/11/2015 3:55,"1,264.56",860.789,1.17,16.03,245.25,60.66,69.87
11/8/2015,4:00:00,0:05:00,8/11/2015 4:00,"1,263.86",860.894,1.17,16.05,245.2,60.66,69.87
11/8/2015,4:05:00,0:05:00,8/11/2015 4:05,"1,263.64",860.999,1.17,16.05,245.15,60.67,69.88
11/8/2015,4:10:00,0:05:00,8/11/2015 4:10,"1,263.83",861.104,1.17,16.05,245.15,60.67,69.88
11/8/2015,4:15:00,0:05:00,8/11/2015 4:15,"1,263.27",861.209,1.17,16.06,245.15,60.67,69.88
11/8/2015,4:20:00,0:05:00,8/11/2015 4:20,"1,263.28",861.315,1.17,16.06,245.15,60.67,69.88
11/8/2015,4:25:00,0:05:00,8/11/2015 4:25,"1,263.46",861.42,1.17,16.06,245.15,60.65,69.86
11/8/2015,4:30:00,0:05:00,8/11/2015 4:30,"1,262.83",861.525,1.17,16.06,245.14,60.65,69.86
11/8/2015,4:35:00,0:05:00,8/11/2015 4:35,"1,262.75",861.63,1.17,16.05,245.15,60.68,69.89
11/8/2015,4:40:00,0:05:00,8/11/2015 4:40,"1,261.04",861.735,1.17,16.04,245.15,60.65,69.86
11/8/2015,4:45:00,0:05:00,8/11/2015 4:45,"1,259.94",861.84,1.17,16.03,245.13,60.66,69.87
11/8/2015,4:50:00,0:05:00,8/11/2015 4:50,"1,261.50",861.945,1.17,16.02,245.13,60.65,69.86
11/8/2015,4:55:00,0:05:00,8/11/2015 4:55,"1,257.76",862.049,1.17,16.01,245.12,60.65,69.86
11/8/2015,5:00:00,0:05:00,8/11/2015 5:00,"1,257.03",862.154,1.17,16,245.16,60.66,69.87
11/8/2015,5:05:00,0:05:00,8/11/2015 5:05,"1,258.03",862.258,1.17,15.99,245.18,60.64,69.85
11/8/2015,5:10:00,0:05:00,8/11/2015 5:10,"1,259.48",862.363,1.17,15.97,245.29,60.66,69.87
11/8/2015,5:15:00,0:05:00,8/11/2015 5:15,"1,258.69",862.468,1.17,15.96,245.3,60.66,69.87
11/8/2015,5:20:00,0:05:00,8/11/2015 5:20,"1,213.63",862.569,1.17,15.93,245.44,60.63,69.84
11/8/2015,5:25:00,0:05:00,8/11/2015 5:25,"1,105.25",862.661,1.17,15.97,245.62,60.46,69.67
11/8/2015,5:30:00,0:05:00,8/11/2015 5:30,"1,104.74",862.753,1.17,15.99,245.38,60.38,69.59
11/8/2015,5:35:00,0:05:00,8/11/2015 5:35,"1,103.77",862.844,1.17,15.97,245.4,60.3,69.51
11/8/2015,5:40:00,0:05:00,8/11/2015 5:40,"1,103.20",862.936,1.17,15.96,245.47,60.25,69.46
11/8/2015,5:45:00,0:05:00,8/11/2015 5:45,"1,101.59",863.028,1.17,15.93,245.52,60.21,69.42
11/8/2015,5:50:00,0:05:00,8/11/2015 5:50,"1,099.37",863.119,1.17,15.91,245.53,60.18,69.39
11/8/2015,5:55:00,0:05:00,8/11/2015 5:55,"1,098.76",863.211,1.17,15.89,245.53,60.16,69.37
11/8/2015,6:00:00,0:05:00,8/11/2015 6:00,"1,098.71",863.302,1.17,15.86,245.56,60.18,69.39
11/8/2015,6:05:00,0:05:00,8/11/2015 6:05,"1,098.48",863.393,1.17,15.83,245.66,60.14,69.35
11/8/2015,6:10:00,0:05:00,8/11/2015 6:10,"1,097.62",863.485,1.17,15.81,245.71,60.15,69.36
11/8/2015,6:15:00,0:05:00,8/11/2015 6:15,"1,145.50",863.58,1.17,15.78,245.63,60.17,69.38
11/8/2015,6:20:00,0:05:00,8/11/2015 6:20,"1,295.41",863.688,1.17,15.69,245.5,60.36,69.57
11/8/2015,6:25:00,0:05:00,8/11/2015 6:25,"1,295.73",863.796,1.17,15.65,245.91,60.49,69.7
11/8/2015,6:30:00,0:05:00,8/11/2015 6:30,"1,295.73",863.903,1.17,15.63,245.86,60.59,69.8
11/8/2015,6:35:00,0:05:00,8/11/2015 6:35,"1,295.36",864.011,1.17,15.62,245.94,60.64,69.85
11/8/2015,6:40:00,0:05:00,8/11/2015 6:40,"1,295.47",864.119,1.17,15.6,245.91,60.68,69.89
11/8/2015,6:45:00,0:05:00,8/11/2015 6:45,"1,294.74",864.227,1.17,15.58,245.93,60.69,69.9
11/8/2015,6:50:00,0:05:00,8/11/2015 6:50,"1,294.40",864.334,1.17,15.56,245.93,60.74,69.95
11/8/2015,6:55:00,0:05:00,8/11/2015 6:55,"1,294.14",864.442,1.17,15.56,245.94,60.74,69.95
11/8/2015,7:00:00,0:05:00,8/11/2015 7:00,"1,293.35",864.55,1.17,15.54,245.94,60.75,69.96
11/8/2015,7:05:00,0:05:00,8/11/2015 7:05,"1,293.82",864.657,1.17,15.53,245.98,60.75,69.96
11/8/2015,7:10:00,0:05:00,8/11/2015 7:10,"1,294.58",864.765,1.17,15.53,245.94,60.75,69.96
11/8/2015,7:15:00,0:05:00,8/11/2015 7:15,"1,295.46",864.873,1.17,15.53,245.93,60.75,69.96
11/8/2015,7:20:00,0:05:00,8/11/2015 7:20,"1,295.71",864.98,1.17,15.51,245.67,60.75,69.96
11/8/2015,7:25:00,0:05:00,8/11/2015 7:25,"1,301.15",865.089,1.17,15.15,243.41,60.76,69.97
11/8/2015,7:30:00,0:05:00,8/11/2015 7:30,"1,299.01",865.197,1.17,14.76,246.36,60.76,69.97
11/8/2015,7:35:00,0:05:00,8/11/2015 7:35,"1,295.90",865.305,1.17,14.82,246.53,60.77,69.98
11/8/2015,7:40:00,0:05:00,8/11/2015 7:40,"1,292.82",865.412,1.17,14.85,246.08,60.76,69.97
11/8/2015,7:45:00,0:05:00,8/11/2015 7:45,"1,290.53",865.519,1.17,14.82,246.2,60.77,69.98
11/8/2015,7:50:00,0:05:00,8/11/2015 7:50,"1,290.04",865.627,1.17,14.83,246.29,60.75,69.96
11/8/2015,7:55:00,0:05:00,8/11/2015 7:55,"1,289.93",865.734,1.17,14.85,246.36,60.74,69.95
11/8/2015,8:00:00,0:05:00,8/11/2015 8:00,"1,322.60",865.844,1.17,14.87,246.17,60.78,69.99
11/8/2015,8:05:00,0:05:00,8/11/2015 8:05,"1,324.78",865.954,1.17,14.85,246.24,60.81,70.02
11/8/2015,8:10:00,0:05:00,8/11/2015 8:10,"1,326.55",866.065,1.17,14.89,246.35,60.81,70.02
11/8/2015,8:15:00,0:05:00,8/11/2015 8:15,"1,327.12",866.175,1.17,14.96,246.38,60.83,70.04
11/8/2015,8:20:00,0:05:00,8/11/2015 8:20,"1,329.18",866.286,1.17,15.05,246.21,60.84,70.05
11/8/2015,8:25:00,0:05:00,8/11/2015 8:25,"1,330.62",866.396,1.17,15.12,246.07,60.84,70.05
11/8/2015,8:30:00,0:05:00,8/11/2015 8:30,"1,330.79",866.507,1.17,15.19,245.98,60.85,70.06
11/8/2015,8:35:00,0:05:00,8/11/2015 8:35,"1,331.53",866.618,1.17,15.25,245.87,60.87,70.08
11/8/2015,8:40:00,0:05:00,8/11/2015 8:40,"1,332.49",866.729,1.17,15.33,245.75,60.89,70.1
11/8/2015,8:45:00,0:05:00,8/11/2015 8:45,"1,335.27",866.84,1.17,15.4,245.59,60.85,70.06
11/8/2015,8:50:00,0:05:00,8/11/2015 8:50,"1,336.53",866.951,1.17,15.45,245.43,60.87,70.08
11/8/2015,8:55:00,0:05:00,8/11/2015 8:55,"1,338.12",867.062,1.17,15.51,245.32,60.85,70.06
11/8/2015,9:00:00,0:05:00,8/11/2015 9:00,"1,339.34",867.174,1.17,15.55,245.29,60.85,70.06
11/8/2015,9:05:00,0:05:00,8/11/2015 9:05,"1,338.19",867.285,1.17,15.6,245.19,60.86,70.07
11/8/2015,9:10:00,0:05:00,8/11/2015 9:10,"1,338.12",867.396,1.17,15.65,245.1,60.87,70.08
11/8/2015,9:15:00,0:05:00,8/11/2015 9:15,"1,338.86",867.508,1.17,15.7,244.97,60.87,70.08
11/8/2015,9:20:00,0:05:00,8/11/2015 9:20,"1,337.45",867.619,1.17,15.74,244.73,60.88,70.09
11/8/2015,9:25:00,0:05:00,8/11/2015 9:25,"1,337.70",867.73,1.17,15.72,244.63,60.86,70.07
11/8/2015,9:30:00,0:05:00,8/11/2015 9:30,"1,337.70",867.842,1.17,15.71,244.74,60.87,70.08
